run,fold,test_bases,RF
I_abrupto_D_,0,[0],0.3419763756842408
I_abrupto_D_,1,[1],0.40191927744849
I_abrupto_D_,2,[2],0.4576741604218706
I_abrupto_D_,3,[3],0.2708867978329056
I_abrupto_D_,4,[4],0.1459215354219588
I_abrupto_D_,5,[5],0.2685414943479459
I_abrupto_D_,6,[6],0.3508469710020098
I_abrupto_D_,7,[7],0.240977550440466
I_abrupto_D_,8,[8],0.3624622148942017
I_abrupto_D_,9,[9],0.4202410989627138
I_abrupto_D_,10,[10],0.5839793281653747
I_abrupto_D_,11,[11],0.3654218533886583
I_abrupto_D_,0,[0],0.34197637568424083
I_abrupto_D_,1,[1],0.40191927744849
I_abrupto_D_,2,[2],0.45767416042187065
I_abrupto_D_,3,[3],0.2708867978329056
I_abrupto_D_,4,[4],0.1459215354219588
I_abrupto_D_,5,[5],0.26854149434794594
I_abrupto_D_,6,[6],0.3508469710020098
I_abrupto_D_,7,[7],0.24097755044046604
I_abrupto_D_,8,[8],0.3624622148942017
I_abrupto_D_,9,[9],0.4202410989627138
I_abrupto_D_,10,[10],0.5839793281653747
I_abrupto_D_,11,[11],0.36542185338865835
