run,fold,test_bases,RF
I_abrupto_D_,0,[0],0.341501106364745
I_abrupto_D_,1,[1],0.405045734809704
I_abrupto_D_,2,[2],0.4278904254879861
I_abrupto_D_,3,[3],0.2805696780523676
I_abrupto_D_,4,[4],0.1535214028490962
I_abrupto_D_,5,[5],0.2582098455181005
I_abrupto_D_,6,[6],0.3264356318366223
I_abrupto_D_,7,[7],0.2720972050454726
I_abrupto_D_,8,[8],0.3235393660598729
I_abrupto_D_,9,[9],0.440293814029444
I_abrupto_D_,10,[10],0.5703122605739073
I_abrupto_D_,11,[11],0.3651357067253132
I_abrupto_D_,0,[0],0.34150110636474507
I_abrupto_D_,1,[1],0.405045734809704
I_abrupto_D_,2,[2],0.4278904254879861
I_abrupto_D_,3,[3],0.28056967805236765
I_abrupto_D_,4,[4],0.15352140284909624
I_abrupto_D_,5,[5],0.25820984551810056
I_abrupto_D_,6,[6],0.3264356318366223
I_abrupto_D_,7,[7],0.27209720504547263
I_abrupto_D_,8,[8],0.3235393660598729
I_abrupto_D_,9,[9],0.440293814029444
I_abrupto_D_,10,[10],0.5703122605739073
I_abrupto_D_,11,[11],0.36513570672531326
