RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9580397708464411,0.6891879081733948,0.44684079097318996,0.925016329826962,0.51648407019772,0.5149115593589764,0.7958680020094508,0.7316218637822486,pamap2D
