run,fold,test_bases,RF
ward,0,"[0, 1]",0.7118557577819357
ward,1,"[2, 3]",0.7753394530502964
ward,2,"[4, 5]",0.745273595027563
ward,3,"[6, 7]",0.6259733735242401
ward,4,"[8, 9]",0.7636785034351461
ward,5,"[10, 11]",0.78665049422499
ward,6,"[12, 13]",0.6230334316617503
ward,7,"[14, 15]",0.6758755004147582
ward,8,"[16, 17]",0.8130894594045883
ward,9,"[18, 19]",0.7165561743127375
