RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9658691797264852,0.7744564878823612,0.6181707299823633,0.9789378354999885,0.9121535710451903,0.9121758746229733,0.8736466934492826,0.8182893107519768,pamap2D
