run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.07056451612903226
I_recorrente_I_,1,[1],0.6962826797385621
I_recorrente_I_,2,[2],0.012210264900662252
I_recorrente_I_,3,[3],0.09395292207792208
I_recorrente_I_,4,[4],0.31526898734177217
I_recorrente_I_,5,[5],0.3315573770491803
I_recorrente_I_,6,[6],0.5272177419354839
I_recorrente_I_,7,[7],0.31719771241830064
I_recorrente_I_,8,[8],0.13770833333333332
I_recorrente_I_,9,[9],0.29396687697160884
I_recorrente_I_,10,[10],0.05667202572347267
I_recorrente_I_,11,[11],0.4309731012658228
