run,fold,test_bases,RF
ward,0,"[0, 1]",0.4251982034980063
ward,1,"[2, 3]",0.30605246540825526
ward,2,"[4, 5]",0.616187983697147
ward,3,"[6, 7]",0.5856012548546997
ward,4,"[8, 9]",0.732205418902039
ward,5,"[10, 11]",0.7523357928510099
ward,6,"[12, 13]",0.651689785209379
ward,7,"[14, 15]",0.7677094286790027
ward,8,"[16, 17]",0.7121785843475357
ward,9,"[18, 19]",0.6838424862836466
