run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.17451905951396665
D_recorrente_I_,1,[1],0.2543874025148968
D_recorrente_I_,2,[2],0.1926839243443434
D_recorrente_I_,3,[3],0.3052377797498289
D_recorrente_I_,4,[4],0.26689811812291087
D_recorrente_I_,5,[5],0.1463879104893521
D_recorrente_I_,6,[6],0.3221079823784647
D_recorrente_I_,7,[7],0.20302955044266024
D_recorrente_I_,8,[8],0.44547812729122244
D_recorrente_I_,9,[9],0.280035624734809
D_recorrente_I_,10,[10],0.3642341160660289
D_recorrente_I_,11,[11],0.2829979278976398
