run,fold,test_bases,RF
I_incremental_D_,0,[0],0.3915885194657573
I_incremental_D_,1,[1],0.4738197424892704
I_incremental_D_,2,[2],0.3646991730824066
I_incremental_D_,3,[3],0.6169858451290591
I_incremental_D_,4,[4],0.45323341659728006
I_incremental_D_,5,[5],0.48832096729870844
I_incremental_D_,6,[6],0.3014328196809949
I_incremental_D_,7,[7],0.3686911890504705
I_incremental_D_,8,[8],0.36970730321113954
I_incremental_D_,9,[9],0.3076923076923077
I_incremental_D_,10,[10],0.41903986981285596
I_incremental_D_,11,[11],0.4587873707739592
