run,fold,test_bases,RF
I_incremental_D_,0,[0],0.4236999147485081
I_incremental_D_,1,[1],0.5464949928469242
I_incremental_D_,2,[2],0.3239235814086113
I_incremental_D_,3,[3],0.5867332778240355
I_incremental_D_,4,[4],0.43186233694143766
I_incremental_D_,5,[5],0.5298158834844737
I_incremental_D_,6,[6],0.3344147066774804
I_incremental_D_,7,[7],0.4448246364414029
I_incremental_D_,8,[8],0.3449843705598181
I_incremental_D_,9,[9],0.337468982630273
I_incremental_D_,10,[10],0.28586927040954707
I_incremental_D_,11,[11],0.40318524727577537
