run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.3641129032258065
I_recorrente_I_,1,[1],0.548202614379085
I_recorrente_I_,2,[2],0.06788079470198675
I_recorrente_I_,3,[3],0.056615259740259744
I_recorrente_I_,4,[4],0.2533623417721519
I_recorrente_I_,5,[5],0.40758196721311474
I_recorrente_I_,6,[6],0.49274193548387096
I_recorrente_I_,7,[7],0.4758986928104575
I_recorrente_I_,8,[8],0.17270833333333332
I_recorrente_I_,9,[9],0.1263801261829653
I_recorrente_I_,10,[10],0.3852491961414791
I_recorrente_I_,11,[11],0.14319620253164558
