RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.7880069036511419,0.8921743476860209,0.7475639723356213,0.7712068393417663,0.601630492209137,0.8928984765961878,0.8966686633646949,0.9228186228821434,0.7646911995212397,0.9916495885726322,0.5750045275745564,0.49588092755167806,usc_had
