run,fold,test_bases,RF
D_incremental_I_,0,[0],0.35783509371868766
D_incremental_I_,1,[1],0.09727893175993896
D_incremental_I_,2,[2],0.34073233266866965
D_incremental_I_,3,[3],0.31612984140679645
D_incremental_I_,4,[4],0.4397989310145924
D_incremental_I_,5,[5],0.3717667402415849
D_incremental_I_,6,[6],0.10480391680189025
D_incremental_I_,7,[7],0.42473625043476526
D_incremental_I_,8,[8],0.21235217251921792
D_incremental_I_,9,[9],0.35510863789195
D_incremental_I_,10,[10],0.3377767960941542
D_incremental_I_,11,[11],0.23141200870814435
