run,fold,test_bases,RF
D_incremental_I_,0,[0],0.4266921789045683
D_incremental_I_,1,[1],0.10234696346479555
D_incremental_I_,2,[2],0.41855969067182214
D_incremental_I_,3,[3],0.43724696356275305
D_incremental_I_,4,[4],0.49161159125571935
D_incremental_I_,5,[5],0.4919722022525761
D_incremental_I_,6,[6],0.14634146341463414
D_incremental_I_,7,[7],0.5174808429118773
D_incremental_I_,8,[8],0.2509706045479756
D_incremental_I_,9,[9],0.4624484181568088
D_incremental_I_,10,[10],0.42376573088092934
D_incremental_I_,11,[11],0.30235350624399615
