run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.5041189111747851
D_recorrente_D_,1,[1],0.6070991432068543
D_recorrente_D_,2,[2],0.5595636107689601
D_recorrente_D_,3,[3],0.6088830584707646
D_recorrente_D_,4,[4],0.5902619089470909
D_recorrente_D_,5,[5],0.41139571353894405
D_recorrente_D_,6,[6],0.6264064697609001
D_recorrente_D_,7,[7],0.3206654991243433
D_recorrente_D_,8,[8],0.3971055418284504
D_recorrente_D_,9,[9],0.5409750131050148
D_recorrente_D_,10,[10],0.45948417779403694
D_recorrente_D_,11,[11],0.3925282363162467
