run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.654913459196323
D_recorrente_D_,1,[1],0.7985637787292538
D_recorrente_D_,2,[2],0.7937057583925331
D_recorrente_D_,3,[3],0.8546068917291634
D_recorrente_D_,4,[4],0.7065721169370314
D_recorrente_D_,5,[5],0.7952158894119352
D_recorrente_D_,6,[6],0.539559226716544
D_recorrente_D_,7,[7],0.7407416802380842
D_recorrente_D_,8,[8],0.7514774229538961
D_recorrente_D_,9,[9],0.7530900717977547
D_recorrente_D_,10,[10],0.7969862106286708
D_recorrente_D_,11,[11],0.8317159094786206
