fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,drift,CUSUM,0.018222743645310402,11.653865244239569,1.3181822896003723,0.09970948472619057,13.089979762211442,244293,18260,0.0053959069216079555,0.00546054133221197,0.0
1,drift,CUSUM,0.013634076341986656,11.589093714952469,1.3208186030387878,0.1169330757111311,13.040479470044374,241026,21527,0.005479983914759353,0.005431926218754638,0.0
2,drift,CUSUM,0.01798081211745739,11.46685853973031,1.2751203514635563,0.12971305288374424,12.889672756195068,238073,24480,0.005356005727081846,0.005298735820414389,0.0
3,drift,CUSUM,0.01299230009317398,11.489414611831307,1.2702247984707355,0.13543378375470638,12.908065494149923,237073,25480,0.005357947967380239,0.005315297635585023,0.0
4,drift,CUSUM,0.013222569599747658,11.466964630410075,1.284660305827856,0.12046510726213455,12.885312613099813,240047,22506,0.005351703232399722,0.005352577413229119,0.0
5,drift,CUSUM,0.01424805261194706,11.536621239036322,1.292173245921731,0.1270979717373848,12.970140509307384,238912,23641,0.0054085740604144245,0.005376167325298625,0.0
6,drift,CUSUM,0.013406949117779732,11.547510746866465,1.2907190714031458,0.12664658576250076,12.978283353149891,238990,23563,0.0054007241784306695,0.005374807357403589,0.0
7,drift,CUSUM,0.013681149110198021,11.50103941373527,1.3016776535660028,0.1165128368884325,12.932911053299904,240832,21721,0.005404919834432313,0.0053640641263492704,0.0
8,drift,CUSUM,0.014078617095947266,11.5050835236907,1.2769808638840914,0.13991287536919117,12.93605588003993,236892,25661,0.005390561369248819,0.005452354755044276,0.0
9,drift,CUSUM,0.013774808496236801,11.470912154763937,1.2968604620546103,0.12508632242679596,12.90663374774158,239360,23193,0.005418033347487509,0.005393279111231663,0.0
10,drift,CUSUM,0.012690233066678047,11.498577702790499,1.2415397688746452,0.17604847624897957,12.928856180980802,230032,32521,0.0053972480736360386,0.005413378317056043,0.0
