run,fold,test_bases,RF
I_D_D_,0,[0],0.6475294568282073
I_D_D_,1,[1],0.4814624765739219
I_D_D_,2,[2],0.5352111681433103
I_D_D_,3,[3],0.3964901075233994
I_D_D_,4,[4],0.4665374788645003
I_D_D_,5,[5],0.549652123134528
I_D_D_,6,[6],0.3135526898006269
I_D_D_,7,[7],0.4703180100560477
I_D_D_,8,[8],0.3141309096406696
I_D_D_,9,[9],0.7748001577987498
I_D_D_,10,[10],0.3418175223931691
I_D_D_,11,[11],0.712693622100436
I_D_D_,0,[0],0.6475294568282073
I_D_D_,1,[1],0.48146247657392194
I_D_D_,2,[2],0.5352111681433103
I_D_D_,3,[3],0.3964901075233994
I_D_D_,4,[4],0.46653747886450037
I_D_D_,5,[5],0.549652123134528
I_D_D_,6,[6],0.3135526898006269
I_D_D_,7,[7],0.4703180100560477
I_D_D_,8,[8],0.3141309096406696
I_D_D_,9,[9],0.7748001577987498
I_D_D_,10,[10],0.34181752239316915
I_D_D_,11,[11],0.712693622100436
