scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,SEED,0.3798532355576748,0.034532112323424985,0.0018957745687993035,138.33897358737886,12.576270326125352,0.037711065887434746,16.11589290201664,1.4650811729106037,0.06176180416278272,1.6394764240831132,0.14904331128028303,0.01998452770835355,156.4741961490363,14.224926922639662,0.06791230402919236,0.0062877704661123,0.0002010161235598537,0.006409540902711991,0.00023414484640139584,2562460,256246
drift,PageHinkley,0.1895583458244795,0.0172325768931345,0.007026114798660843,25.87123017013073,2.3519300154664298,0.011112631501171978,12.20516598969698,1.1095605445179073,0.02050879709145488,1.2278146911412473,0.11161951737647703,0.01592544825906912,39.49376919679344,3.590342654253949,0.019404033300522056,0.0047083376647525455,2.5852444950361714e-05,0.004739194195671127,4.8708924524550926e-05,2592130,259213
