scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
baseline,,10,2.4186972826719284,0.24186972826719283,0.006958071618740632,0.035711473215639264
