run,fold,test_bases,RF
D_incremental_I_,0,[0],0.3505298479993795
D_incremental_I_,1,[1],0.13614161859861057
D_incremental_I_,2,[2],0.23210137046973744
D_incremental_I_,3,[3],0.3159728775152371
D_incremental_I_,4,[4],0.3962772527360362
D_incremental_I_,5,[5],0.3984792434858814
D_incremental_I_,6,[6],0.11789151032655523
D_incremental_I_,7,[7],0.5159055727698811
D_incremental_I_,8,[8],0.16439515874162924
D_incremental_I_,9,[9],0.4119018001517347
D_incremental_I_,10,[10],0.2773081109752118
D_incremental_I_,11,[11],0.2715902324963891
