run,fold,test_bases,RF
D_incremental_I_,0,[0],0.42788806505620663
D_incremental_I_,1,[1],0.15944834260827487
D_incremental_I_,2,[2],0.3458192363460609
D_incremental_I_,3,[3],0.4353417480352465
D_incremental_I_,4,[4],0.4369598373157092
D_incremental_I_,5,[5],0.5224059429666906
D_incremental_I_,6,[6],0.14533568016092532
D_incremental_I_,7,[7],0.5852490421455939
D_incremental_I_,8,[8],0.2343316694398225
D_incremental_I_,9,[9],0.4902338376891334
D_incremental_I_,10,[10],0.2904162633107454
D_incremental_I_,11,[11],0.32949087415946204
