feature,feature_importance_mdi
score_chest_acc16_y,0.161661333754054
score_chest_acc6_z,0.1430155721574902
score_chest_acc6_y,0.13780178516938546
score_chest_acc16_z,0.13238994045122016
score_chest_mag_z,0.10297628526203584
score_chest_gyro_y,0.09519795196439523
score_chest_gyro_x,0.032272371028556186
chest_mag_y,0.030499539173900723
score_chest_mag_y,0.030249873951553152
chest_acc16_z,0.029081085019697236
chest_acc6_z,0.021933980291445367
chest_mag_z,0.015296942788372918
chest_mag_x,0.012179155445666978
score_chest_mag_x,0.011018109046282427
chest_acc16_y,0.01043034869614256
chest_acc6_y,0.008694548363003103
chest_temperature,0.006019002094810837
score_chest_gyro_z,0.0060175926409447335
score_chest_acc16_x,0.00412310282877979
score_chest_acc6_x,0.003780416844846379
score_chest_temperature,0.003594623384345558
chest_gyro_y,0.0010617028670427946
chest_acc6_x,0.00035627281966012475
chest_acc16_x,0.00033989690971301197
chest_gyro_x,5.680421573344921e-06
chest_gyro_z,2.8866250819826877e-06
