run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.03288519378950655
D_recorrente_I_,1,[1],0.15522053403714006
D_recorrente_I_,2,[2],0.3113363425285578
D_recorrente_I_,3,[3],0.13240366637661383
D_recorrente_I_,4,[4],0.19285035122260422
D_recorrente_I_,5,[5],0.11230640398360185
D_recorrente_I_,6,[6],0.27542668382312585
D_recorrente_I_,7,[7],0.30729859278067323
D_recorrente_I_,8,[8],0.5615472528792605
D_recorrente_I_,9,[9],0.06847962170590051
D_recorrente_I_,10,[10],0.32821957356320414
D_recorrente_I_,11,[11],0.15365190657186295
