run,fold,test_bases,RF
gait_default,0,[0],1.0
gait_default,1,[1],1.0
gait_default,2,[2],1.0
gait_default,3,[3],1.0
gait_default,4,[4],1.0
gait_default,5,[5],1.0
gait_default,6,[6],1.0
gait_default,7,[7],1.0
gait_default,8,[8],1.0
gait_default,9,[9],1.0
