feature,feature_importance_mdi
score_left_ankle_acc_x,0.07112644127173433
score_left_ankle_acc_y,0.06980200929653668
left_ankle_acc_x__mean,0.06382958734630874
left_ankle_gyro_y__mean,0.06281634699809986
score_left_ankle_gyro_y,0.06145088061935412
score_left_ankle_gyro_x,0.05642790483256172
score_left_ankle_acc_z,0.04714533731592331
left_ankle_acc_x__SD,0.04303041086855438
left_ankle_acc_x,0.026118727204025978
left_ankle_gyro_y__SD,0.02327667545542326
left_ankle_acc_y__SD,0.02024657929004128
left_ankle_gyro_y__mode_10,0.01971303031344669
left_ankle_acc_y__low_freq_power,0.018125622689505853
left_ankle_gyro_y__stretch_high,0.016456576997636505
left_ankle_gyro_x__SD,0.015915051486463026
left_ankle_gyro_y__high_fluctuation,0.015222858370475644
left_ankle_acc_y__acf_timescale,0.014450401041063368
left_ankle_acc_z__SD,0.013326575988874831
left_ankle_acc_x__acf_timescale,0.01302544324754644
left_ankle_gyro_y__ami2,0.012964029793905475
left_ankle_acc_y__centroid_freq,0.012152706021320158
left_ankle_acc_y__forecast_error,0.011252711012912
left_ankle_acc_x__forecast_error,0.010719935182253486
left_ankle_gyro_y__low_freq_power,0.010473443401536608
left_ankle_gyro_y__mode_5,0.009945682015663423
left_ankle_gyro_y__forecast_error,0.009931571390709491
left_ankle_acc_x__low_freq_power,0.009029897757306872
left_ankle_acc_x__ami_timescale,0.00867330493384687
left_ankle_acc_x__acf_first_min,0.008528452419211291
left_ankle_acc_y__mean,0.008170679291363104
left_ankle_gyro_y__acf_timescale,0.008071604308291212
left_ankle_acc_x__ami2,0.007535486526717969
left_ankle_gyro_x__mean,0.00749401563545026
left_ankle_acc_y__whiten_timescale,0.007434614894435574
left_ankle_acc_z__low_freq_power,0.006841934710439324
left_ankle_gyro_y__centroid_freq,0.0065734722139866725
left_ankle_acc_y,0.006525978842883962
left_ankle_acc_z,0.0061085645666750345
left_ankle_acc_y__stretch_high,0.0060802672886280055
left_ankle_acc_x__centroid_freq,0.006074564828985466
left_ankle_gyro_x__mode_10,0.005994295667867317
left_ankle_acc_z__acf_timescale,0.005916175216570484
left_ankle_gyro_x__low_freq_power,0.0052588213540109025
left_ankle_acc_z__whiten_timescale,0.0048321205593362445
left_ankle_acc_z__mean,0.0047616700023269
left_ankle_gyro_x__ami2,0.004463250661717554
left_ankle_acc_y__periodicity,0.004424437678750378
left_ankle_acc_z__forecast_error,0.004375313642386132
left_ankle_acc_y__acf_first_min,0.004365367800832994
left_ankle_gyro_x__acf_timescale,0.004340104461247986
left_ankle_acc_z__ami2,0.004321448840261852
left_ankle_acc_y__high_fluctuation,0.003930933629436787
left_ankle_acc_y__entropy_pairs,0.0036716234289263776
left_ankle_gyro_x__stretch_decreasing,0.003668620460730632
left_ankle_acc_z__high_fluctuation,0.0036175106921368717
left_ankle_acc_y__embedding_dist,0.0035879284018283087
left_ankle_gyro_y__stretch_decreasing,0.0034945585664820002
left_ankle_gyro_y__acf_first_min,0.003446379574479024
left_ankle_gyro_x__acf_first_min,0.003172459911840415
left_ankle_gyro_x__centroid_freq,0.0029204540622239064
left_ankle_gyro_y__entropy_pairs,0.002805439834623106
left_ankle_acc_y__ami_timescale,0.0027763641497431167
left_ankle_acc_z__centroid_freq,0.002767942110188683
left_ankle_gyro_y,0.002725331466455086
left_ankle_acc_y__trev,0.002721907334808356
left_ankle_acc_x__stretch_high,0.0026124931646318854
left_ankle_acc_x__mode_10,0.0025326309762574925
