fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24_drift,HDDMAverage,0.07156353257596493,20.806143371388316,2.940686259418726,0.307578943669796,24.125972107052803,515316,58790,0.005706568900283954,0.005231824182170369,2892.104761218652
1,catch24_drift,HDDMAverage,0.06807342730462551,20.90169395878911,2.6352109722793102,0.32020487263798714,23.925183231011033,511358,62748,0.005153358258361677,0.005103029142570076,2892.104761218652
2,catch24_drift,HDDMAverage,0.07009636051952839,20.922519847750664,2.656244618818164,0.2665469404309988,23.915407767519355,520048,54058,0.005107691249304226,0.004930758452606438,2892.104761218652
3,catch24_drift,HDDMAverage,0.07017151452600956,20.86512033455074,2.7037465404719114,0.31185982562601566,23.950898215174675,514391,59715,0.005256208877044722,0.005222470495286203,2892.104761218652
4,catch24_drift,HDDMAverage,0.0700759757310152,20.958440197631717,2.632200874388218,0.307414211332798,23.968131259083748,513701,60405,0.005123994063449785,0.005089217967598676,2892.104761218652
5,catch24_drift,HDDMAverage,0.06917291320860386,20.86388586089015,2.633005304262042,0.28460727632045746,23.850671354681253,518868,55238,0.0050745185755568705,0.005152381989218608,2892.104761218652
6,catch24_drift,HDDMAverage,0.0704897902905941,20.854169212281704,2.6368305664509535,0.29044685512781143,23.851936424151063,517154,56952,0.00509873377456416,0.00509985347534435,2892.104761218652
7,catch24_drift,HDDMAverage,0.07073323801159859,20.88609440624714,2.712197294458747,0.27679420448839664,23.94581914320588,518652,55454,0.005229320034355882,0.004991419996544824,2892.104761218652
8,catch24_drift,HDDMAverage,0.07082464918494225,20.79574217647314,2.7071034498512745,0.2801322638988495,23.853802539408207,519925,54181,0.005206719141897917,0.005170304422193195,2892.104761218652
9,catch24_drift,HDDMAverage,0.09623743407428265,20.962154611945152,2.6572289671748877,0.2863868158310652,24.002007829025388,517541,56565,0.005134335187308614,0.005062968546469817,2892.104761218652
