run,fold,test_bases,RF
I_incremental_I_,0,[0],0.4134186038340364
I_incremental_I_,1,[1],0.06756535034004083
I_incremental_I_,2,[2],0.24290621893861583
I_incremental_I_,3,[3],0.39959310178982443
I_incremental_I_,4,[4],0.02475433843527224
I_incremental_I_,5,[5],0.13416348690552887
I_incremental_I_,6,[6],0.2629210925562865
I_incremental_I_,7,[7],0.18262092463220236
I_incremental_I_,8,[8],0.1185746186003034
I_incremental_I_,9,[9],0.3015912806932291
I_incremental_I_,10,[10],0.1760761742837386
I_incremental_I_,11,[11],0.41905679012345676
