run,fold,test_bases,RF
D_incremental_I_,0,[0],0.21129411764705883
D_incremental_I_,1,[1],0.3207996192289386
D_incremental_I_,2,[2],0.49821725695269786
D_incremental_I_,3,[3],0.20290534208059982
D_incremental_I_,4,[4],0.22308268798401198
D_incremental_I_,5,[5],0.41537010843941535
D_incremental_I_,6,[6],0.2862086010874938
D_incremental_I_,7,[7],0.39199057714958774
D_incremental_I_,8,[8],0.37197278911564624
D_incremental_I_,9,[9],0.3255939524838013
D_incremental_I_,10,[10],0.1835277314925018
D_incremental_I_,11,[11],0.42830144105835105
