run,fold,test_bases,RF
D_incremental_I_,0,[0],0.21159930203263996
D_incremental_I_,1,[1],0.31580802454812695
D_incremental_I_,2,[2],0.4440194817840152
D_incremental_I_,3,[3],0.17617984015375254
D_incremental_I_,4,[4],0.24853240288864584
D_incremental_I_,5,[5],0.36600633776651337
D_incremental_I_,6,[6],0.26365857113593455
D_incremental_I_,7,[7],0.3255290793539789
D_incremental_I_,8,[8],0.3520697144303613
D_incremental_I_,9,[9],0.2938507890606112
D_incremental_I_,10,[10],0.16567218047998203
D_incremental_I_,11,[11],0.398581652396934
