run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.1858999985509757
D_recorrente_I_,1,[1],0.6127668193822826
D_recorrente_I_,2,[2],0.260423309182362
D_recorrente_I_,3,[3],0.030400860274277998
D_recorrente_I_,4,[4],0.39712839291896274
D_recorrente_I_,5,[5],0.4867514806814706
D_recorrente_I_,6,[6],0.49540352973460766
D_recorrente_I_,7,[7],0.5738343074002821
D_recorrente_I_,8,[8],0.26344033899932784
D_recorrente_I_,9,[9],0.5474185903758733
D_recorrente_I_,10,[10],0.4371799197916375
D_recorrente_I_,11,[11],0.3141731414559254
