run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.1951618770461986
D_recorrente_I_,1,[1],0.7074173369079535
D_recorrente_I_,2,[2],0.2956245325355273
D_recorrente_I_,3,[3],0.03018181818181818
D_recorrente_I_,4,[4],0.4054005074302283
D_recorrente_I_,5,[5],0.5530246452576549
D_recorrente_I_,6,[6],0.5951356407857811
D_recorrente_I_,7,[7],0.6135873472322071
D_recorrente_I_,8,[8],0.38342073416700284
D_recorrente_I_,9,[9],0.5758359872611465
D_recorrente_I_,10,[10],0.5281564908120925
D_recorrente_I_,11,[11],0.37239106554375684
