RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8989111266159954,0.4216434683792298,0.31534119997337,0.18121282603125977,0.26927157157987563,0.4196852001558539,0.08142049876939092,0.7184408323298939,0.7918343351251085,0.9927044017168593,0.8439267340092768,0.8619023467797514,usc_had
