run,fold,test_bases,RF
pamap2D,0,[0],0.6353792748248998
pamap2D,1,[1],0.6593787636000192
pamap2D,2,[2],0.7067176981872656
pamap2D,3,[3],0.7768957974447284
pamap2D,4,[4],0.6573195438140556
pamap2D,5,[5],0.751500078719468
pamap2D,6,[6],0.7497011847622987
pamap2D,7,[7],0.6358866021125524
