run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.19154628143392188
D_recorrente_I_,1,[1],0.32433380084151475
D_recorrente_I_,2,[2],0.22704782847718527
D_recorrente_I_,3,[3],0.29702264218220714
D_recorrente_I_,4,[4],0.21787808779100765
D_recorrente_I_,5,[5],0.22397072278133578
D_recorrente_I_,6,[6],0.3921892189218922
D_recorrente_I_,7,[7],0.18684999118632117
D_recorrente_I_,8,[8],0.42293270179593445
D_recorrente_I_,9,[9],0.318721994934736
D_recorrente_I_,10,[10],0.2700193423597679
D_recorrente_I_,11,[11],0.407108239095315
