run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.16105126695745614
D_recorrente_I_,1,[1],0.3089248082831682
D_recorrente_I_,2,[2],0.1959224420083042
D_recorrente_I_,3,[3],0.29068325870309797
D_recorrente_I_,4,[4],0.20522575479672517
D_recorrente_I_,5,[5],0.18822313933812573
D_recorrente_I_,6,[6],0.33728898970091736
D_recorrente_I_,7,[7],0.1582218298684033
D_recorrente_I_,8,[8],0.39736006472847496
D_recorrente_I_,9,[9],0.30964047919293275
D_recorrente_I_,10,[10],0.27326249534859093
D_recorrente_I_,11,[11],0.342409936423134
