RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9651622702604943,0.7908657882823691,0.7676598940406827,0.8259428307784901,0.4134916519867154,0.2151812558209794,0.6271803736022985,0.8367660850361792,pamap2D
