run,fold,test_bases,RF
I_gradual_D_,0,[0],0.1394713968101273
I_gradual_D_,1,[1],0.1102174271513838
I_gradual_D_,2,[2],0.1106634212310225
I_gradual_D_,3,[3],0.4556957080767612
I_gradual_D_,4,[4],0.1988901157903347
I_gradual_D_,5,[5],0.0937888348472058
I_gradual_D_,6,[6],0.2860996357242417
I_gradual_D_,7,[7],0.0992301880569541
I_gradual_D_,8,[8],0.2507425616326936
I_gradual_D_,9,[9],0.4690472353226826
I_gradual_D_,10,[10],0.2947402349209082
I_gradual_D_,11,[11],0.151051528690591
I_gradual_D_,0,[0],0.13947139681012735
I_gradual_D_,1,[1],0.11021742715138387
I_gradual_D_,2,[2],0.11066342123102253
I_gradual_D_,3,[3],0.4556957080767612
I_gradual_D_,4,[4],0.19889011579033475
I_gradual_D_,5,[5],0.09378883484720586
I_gradual_D_,6,[6],0.2860996357242417
I_gradual_D_,7,[7],0.09923018805695419
I_gradual_D_,8,[8],0.25074256163269365
I_gradual_D_,9,[9],0.46904723532268267
I_gradual_D_,10,[10],0.29474023492090823
I_gradual_D_,11,[11],0.151051528690591
