run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.0592767166242159
I_recorrente_I_,1,[1],0.3423657711517563
I_recorrente_I_,2,[2],0.0009328079319771818
I_recorrente_I_,3,[3],0.21628173363028122
I_recorrente_I_,4,[4],0.12653954408583182
I_recorrente_I_,5,[5],0.3295238024961317
I_recorrente_I_,6,[6],0.40635688110456913
I_recorrente_I_,7,[7],0.13763862561850507
I_recorrente_I_,8,[8],0.18753145231356233
I_recorrente_I_,9,[9],0.255649164334531
I_recorrente_I_,10,[10],0.15034595995766653
I_recorrente_I_,11,[11],0.4120375431696186
