RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9714125644534813,0.755296078920096,0.5928872031994059,0.9144570097161162,0.3856511115828378,0.5643905779163249,0.760179691575229,0.7829257176032188,pamap2D
