RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.3992846923001161,0.5489627261771084,0.5342158911032273,0.7841625745954188,0.7507299730184194,0.9600964508791572,0.0,0.0,0.29457311574054323,0.31196708764765224,0.21438927155877435,0.22523031839176744,smartphone
