run,fold,test_bases,RF
ward,0,"[0, 1]",0.4399907796875723
ward,1,"[2, 3]",0.5019375638911213
ward,2,"[4, 5]",0.5464911995405126
ward,3,"[6, 7]",0.4064920690065443
ward,4,"[8, 9]",0.5384325905273839
ward,5,"[10, 11]",0.5870325915311349
ward,6,"[12, 13]",0.5143956020085197
ward,7,"[14, 15]",0.45833136095656357
ward,8,"[16, 17]",0.5756327497301479
ward,9,"[18, 19]",0.429601719774638
