run,fold,test_bases,RF
I_incremental_D_,0,[0],0.3693656379732654
I_incremental_D_,1,[1],0.7495320622097102
I_incremental_D_,2,[2],0.39226779926851135
I_incremental_D_,3,[3],0.7358844955551265
I_incremental_D_,4,[4],0.454161343366511
I_incremental_D_,5,[5],0.4387358099805574
I_incremental_D_,6,[6],0.6121307046538318
I_incremental_D_,7,[7],0.4756279956128812
I_incremental_D_,8,[8],0.4289411569091106
I_incremental_D_,9,[9],0.5024354698284307
I_incremental_D_,10,[10],0.3903893449821815
I_incremental_D_,11,[11],0.4844154494187105
