run,fold,test_bases,RF
I_incremental_I_,0,[0],0.2191342843089031
I_incremental_I_,1,[1],0.051467462690175346
I_incremental_I_,2,[2],0.35659039186250086
I_incremental_I_,3,[3],0.16515314436150955
I_incremental_I_,4,[4],0.09794335805799056
I_incremental_I_,5,[5],0.2042079207920792
I_incremental_I_,6,[6],0.46179268975448884
I_incremental_I_,7,[7],0.34855528664396784
I_incremental_I_,8,[8],0.007432517062276978
I_incremental_I_,9,[9],0.169532246927674
I_incremental_I_,10,[10],0.49004818282285834
I_incremental_I_,11,[11],0.4180254198326582
