run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.26015254586683156
I_recorrente_I_,1,[1],0.00020889910173386254
I_recorrente_I_,2,[2],0.023290281600677535
I_recorrente_I_,3,[3],0.2363560904752023
I_recorrente_I_,4,[4],0.0
I_recorrente_I_,5,[5],0.38377698595682247
I_recorrente_I_,6,[6],0.8829107400535972
I_recorrente_I_,7,[7],0.20931689993733027
I_recorrente_I_,8,[8],0.2325730121509273
I_recorrente_I_,9,[9],0.00020149103364900262
I_recorrente_I_,10,[10],0.5126361208136428
I_recorrente_I_,11,[11],0.3288861936527188
