feature,feature_importance_mdi
ankle_acc6_x__mean,0.057183982945139655
ankle_acc16_x__mean,0.04493088217267319
ankle_gyro_z__SD,0.043269332656152
ankle_acc16_y__mean,0.03634997915933466
ankle_acc6_y__SD,0.03560877201681455
ankle_acc16_x__SD,0.029361203912808994
ankle_acc6_x__SD,0.028631625891816923
ankle_mag_z__mean,0.02767651365954514
ankle_acc16_y__SD,0.02290066036916171
ankle_acc6_y__mean,0.022786775799853068
ankle_acc6_z__SD,0.022158501895823485
ankle_gyro_y__SD,0.020664385252440014
ankle_acc16_z__SD,0.020556058776853736
ankle_gyro_x__mean,0.01894096196422507
ankle_mag_y__SD,0.017033689446015726
ankle_gyro_x__SD,0.016240924720483135
ankle_mag_x__mean,0.013716071656311574
ankle_mag_z__SD,0.013449897274953892
ankle_mag_y__entropy_pairs,0.013410208009973022
ankle_mag_y__low_freq_power,0.013053990997713642
ankle_mag_z__acf_first_min,0.011589108509012147
ankle_gyro_z__ami2,0.010990553222393526
ankle_gyro_z__entropy_pairs,0.010221876568942783
ankle_gyro_y__mean,0.00994273413297986
ankle_mag_x__low_freq_power,0.009902909039281569
ankle_mag_x__SD,0.009885357492722065
ankle_mag_y__mean,0.009710991266725297
ankle_mag_z__low_freq_power,0.009156043163373878
ankle_mag_y__forecast_error,0.008702923803608133
ankle_acc6_x__low_freq_power,0.00835281774965899
ankle_mag_z__centroid_freq,0.008118945746308922
ankle_acc6_x__acf_timescale,0.007978403960730553
ankle_acc6_y__centroid_freq,0.007975773228507763
ankle_mag_z__acf_timescale,0.007954517076619984
ankle_mag_z__entropy_pairs,0.007873434078276183
ankle_gyro_z__acf_timescale,0.007515874871622882
ankle_mag_y__acf_timescale,0.007204076421678664
ankle_acc6_y__forecast_error,0.007043041220638495
ankle_mag_y__stretch_high,0.007039490038012527
ankle_acc6_z__centroid_freq,0.006621647004944237
ankle_acc16_x__acf_first_min,0.00654090455068875
ankle_mag_x__entropy_pairs,0.006242300311752479
ankle_mag_x__ami2,0.006115549798939762
ankle_acc16_x__low_freq_power,0.006068478671157096
ankle_mag_y__whiten_timescale,0.0059605800801601485
ankle_acc6_x__centroid_freq,0.005820261545529074
ankle_mag_y__ami_timescale,0.005792729868123271
ankle_mag_x__embedding_dist,0.005706329260648088
ankle_acc6_y__acf_timescale,0.005674085407380982
ankle_mag_z__forecast_error,0.005591706732432963
ankle_acc6_z__whiten_timescale,0.005516221025720407
ankle_acc6_z__forecast_error,0.005318676938357492
ankle_gyro_y__entropy_pairs,0.005294614936001392
ankle_acc6_y__low_freq_power,0.005291584436465
ankle_acc6_x__acf_first_min,0.005103909280969058
ankle_mag_x__forecast_error,0.004807961535273902
ankle_mag_y__centroid_freq,0.004771421028995557
ankle_acc6_x__forecast_error,0.004501379114847802
ankle_acc16_x__forecast_error,0.004487024355815754
ankle_mag_y__acf_first_min,0.004439355116364212
ankle_acc6_y__entropy_pairs,0.00436901462700975
ankle_acc6_y__whiten_timescale,0.004368560879327568
ankle_mag_y__embedding_dist,0.004255172609851781
ankle_mag_z__stretch_high,0.004180825908889196
ankle_temperature__mean,0.004157974623122232
ankle_acc6_x__entropy_pairs,0.004005956978311929
ankle_acc16_x__centroid_freq,0.003970524540347654
ankle_mag_y__ami2,0.003946771962533996
ankle_acc6_z__entropy_pairs,0.003659954337349291
ankle_mag_z__embedding_dist,0.0035723883510938967
ankle_acc16_x__acf_timescale,0.0034816185452419845
ankle_gyro_y__ami2,0.003480997076999087
ankle_acc16_z__mean,0.0034509401109735303
ankle_acc16_y__centroid_freq,0.003365269479301578
ankle_acc6_z__mean,0.003362979256153184
ankle_mag_z__ami2,0.003315373387912096
ankle_acc16_x__entropy_pairs,0.0031876109094348924
ankle_gyro_y__low_freq_power,0.003124329358031125
ankle_mag_x__centroid_freq,0.0031137088791710794
ankle_gyro_z__low_freq_power,0.00306772450487337
ankle_acc6_z__acf_timescale,0.0030419565347058327
ankle_gyro_y__acf_timescale,0.003030324414045717
ankle_gyro_y__forecast_error,0.003022965259518677
ankle_gyro_z__centroid_freq,0.0028625189570112126
ankle_gyro_z__rs_range,0.002796757417945461
ankle_acc16_x__ami_timescale,0.0027427536332380142
ankle_acc6_z__high_fluctuation,0.002735363408566741
ankle_mag_z__high_fluctuation,0.0027139297732232327
ankle_acc16_z__whiten_timescale,0.002644078717695879
ankle_gyro_z__forecast_error,0.0026139887306099773
ankle_mag_x__stretch_high,0.002569009322193925
