run,fold,test_bases,n_train_samples,n_test_samples,n_features_common_train,n_features_after_nan_train
D_D_I_,0,[0],50258,4727,4,4
D_D_I_,1,[1],50659,4326,4,4
D_D_I_,2,[2],50680,4305,4,4
D_D_I_,3,[3],50840,4145,4,4
D_D_I_,4,[4],50291,4694,4,4
D_D_I_,5,[5],50263,4722,4,4
D_D_I_,6,[6],50200,4785,4,4
D_D_I_,7,[7],50442,4543,4,4
D_D_I_,8,[8],50270,4715,4,4
D_D_I_,9,[9],50267,4718,4,4
D_D_I_,10,[10],50287,4698,4,4
D_D_I_,11,[11],50378,4607,4,4
