fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,drift,GeometricMovingAverage,0.02404968813061714,21.05519833229482,2.054518947377801,0.23789405450224876,23.37166102230549,517638,59048,0.003969026515398408,0.004028824930603048,0.0
1,drift,GeometricMovingAverage,0.02320549637079239,20.95095764286816,2.0131446421146393,0.250747999176383,23.238055780529976,513680,63006,0.003919063701360067,0.003979747947439657,0.0
2,drift,GeometricMovingAverage,0.043927036225795746,20.92137143574655,2.045655556023121,0.21277695149183273,23.2237309794873,522370,54316,0.00391610459257446,0.003917389930993312,0.0
3,drift,GeometricMovingAverage,0.0219587329775095,20.828168604522943,2.02044596336782,0.23009022325277328,23.100663524121046,516713,59973,0.003910189918519216,0.0038365635077913943,0.0
4,drift,GeometricMovingAverage,0.04186869040131569,20.927781026810408,2.0440434608608484,0.24226264096796513,23.255955819040537,516023,60663,0.003961147973754752,0.003993581606052538,0.0
5,drift,GeometricMovingAverage,0.02970605157315731,20.759118964895606,2.069088876247406,0.21806886792182922,23.075982760638,521190,55496,0.003969932032938863,0.0039294519951317075,0.0
6,drift,GeometricMovingAverage,0.022570695728063583,20.849556647241116,2.053192066028714,0.2229006625711918,23.148220071569085,519476,57210,0.00395242911323856,0.00389618357929019,0.0
7,drift,GeometricMovingAverage,0.02386096864938736,20.873431028798223,2.0585119742900133,0.2190769761800766,23.1748809479177,520974,55712,0.003951275830060642,0.003932312180142099,0.0
8,drift,GeometricMovingAverage,0.023512735962867737,20.912768702954054,2.0629214849323034,0.21228803880512714,23.211490962654352,522247,54439,0.0039500877648551425,0.0038995580154875574,0.0
9,drift,GeometricMovingAverage,0.022285455837845802,20.924618823453784,2.0549948643893003,0.22114739194512367,23.223046535626054,519863,56823,0.003952954652262809,0.0038918640681611964,0.0
