sdp002__SD,sdp002__acf_first_min,sdp002__acf_timescale,sdp002__ami2,sdp002__ami_timescale,sdp002__centroid_freq,sdp002__dfa,sdp002__embedding_dist,sdp002__entropy_pairs,sdp002__forecast_error,sdp002__high_fluctuation,sdp002__low_freq_power,sdp002__mean,sdp002__mode_10,sdp002__mode_5,sdp002__outlier_timing_neg,sdp002__outlier_timing_pos,sdp002__periodicity,sdp002__rs_range,sdp002__stretch_decreasing,sdp002__stretch_high,sdp002__transition_matrix,sdp002__trev,sdp002__whiten_timescale,sdt002__SD,sdt002__acf_first_min,sdt002__acf_timescale,sdt002__ami2,sdt002__ami_timescale,sdt002__centroid_freq,sdt002__dfa,sdt002__embedding_dist,sdt002__entropy_pairs,sdt002__forecast_error,sdt002__high_fluctuation,sdt002__low_freq_power,sdt002__mean,sdt002__mode_10,sdt002__mode_5,sdt002__outlier_timing_neg,sdt002__outlier_timing_pos,sdt002__periodicity,sdt002__rs_range,sdt002__stretch_decreasing,sdt002__stretch_high,sdt002__transition_matrix,sdt002__trev,sdt002__whiten_timescale,sdt003__SD,sdt003__acf_first_min,sdt003__acf_timescale,sdt003__ami2,sdt003__ami_timescale,sdt003__centroid_freq,sdt003__dfa,sdt003__embedding_dist,sdt003__entropy_pairs,sdt003__forecast_error,sdt003__high_fluctuation,sdt003__low_freq_power,sdt003__mean,sdt003__mode_10,sdt003__mode_5,sdt003__outlier_timing_neg,sdt003__outlier_timing_pos,sdt003__periodicity,sdt003__rs_range,sdt003__stretch_decreasing,sdt003__stretch_high,sdt003__transition_matrix,sdt003__trev,sdt003__whiten_timescale,sdu002_1__SD,sdu002_1__acf_first_min,sdu002_1__acf_timescale,sdu002_1__ami2,sdu002_1__ami_timescale,sdu002_1__centroid_freq,sdu002_1__dfa,sdu002_1__embedding_dist,sdu002_1__entropy_pairs,sdu002_1__forecast_error,sdu002_1__high_fluctuation,sdu002_1__low_freq_power,sdu002_1__mean,sdu002_1__mode_10,sdu002_1__mode_5,sdu002_1__outlier_timing_neg,sdu002_1__outlier_timing_pos,sdu002_1__periodicity,sdu002_1__rs_range,sdu002_1__stretch_decreasing,sdu002_1__stretch_high,sdu002_1__transition_matrix,sdu002_1__trev,sdu002_1__whiten_timescale,sdu002_2__SD,sdu002_2__acf_first_min,sdu002_2__acf_timescale,sdu002_2__ami2,sdu002_2__ami_timescale,sdu002_2__centroid_freq,sdu002_2__dfa,sdu002_2__embedding_dist,sdu002_2__entropy_pairs,sdu002_2__forecast_error,sdu002_2__high_fluctuation,sdu002_2__low_freq_power,sdu002_2__mean,sdu002_2__mode_10,sdu002_2__mode_5,sdu002_2__outlier_timing_neg,sdu002_2__outlier_timing_pos,sdu002_2__periodicity,sdu002_2__rs_range,sdu002_2__stretch_decreasing,sdu002_2__stretch_high,sdu002_2__transition_matrix,sdu002_2__trev,sdu002_2__whiten_timescale,n_test
0.05617057381209179,0.01704037274464937,0.00897918642834809,0.019861394458985434,0.0015148784240879814,0.01739739383768987,1.1309502932421983e-06,0.014264677663904568,0.0022678365643121275,0.017722474157557382,0.002893268939521804,0.002582429446137554,0.09920040255710752,0.00038306377762141133,0.00015247721454246616,0.0005788114484901805,0.0003620177646860189,0.006757160943282078,0.0,0.01696838479531173,0.002236011368237817,0.00012303376336908665,0.005196363297183518,0.002838563314257789,0.020153817917532273,0.00788231174944766,0.012949197262405773,0.007499634712309802,0.003468073462994378,0.004246324369576474,3.5176231642869326e-06,0.0024504917273822633,0.012590378125295345,0.010430199465157799,0.005926069009913426,0.015373163337403515,0.036342819834917474,0.001463905536426585,0.002460578433510699,0.012095573960243524,0.008558046030576109,0.013313042156002262,0.0001551024972171868,0.003926520126413979,0.004264828675580462,0.02912525757682624,0.0055182721401698664,0.005528613378014959,0.005791031790983932,0.002939225992835871,0.0032132011537817006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008491244800322784,0.0,0.0,0.0,0.0,0.0003440492958729198,0.0,0.0,0.0,0.0,0.0,0.0,0.009313162755170617,0.015940913042406763,0.039756935897508006,0.02654157428751515,0.004389018796077762,0.023070665198370123,0.0001331921706967866,0.04017774600885345,0.031676540217945394,0.04650477311894164,0.014927753159355302,0.025682583124846094,0.1029574510105687,0.0001812351038945991,0.00022767535830295094,0.006188344185955112,0.0019061558593729611,0.0023719273775453633,0.00015684047712093572,0.005208092418438704,0.02585684516117952,0.010053968038150302,0.007193445456821928,0.002297481373433269,0.0008379338111262251,0.00016066853268112673,4.072593429076323e-05,0.0002975658473579869,0.00015596096990867406,0.00028492089792567324,0.0,0.0010401044383761666,0.00047310946023052474,0.0007552375382013698,0.001973636988512425,1.4929565333716922e-05,0.004569993617314041,6.895263484016459e-06,6.43370563057453e-05,0.00015592098348750006,0.0003220402773423032,5.773661646712887e-05,0.0,0.0029430834329747494,3.5815622709947885e-05,1.7799968337877402e-05,0.0008375515553058259,0.0002433122099064181,4195
0.058252823149193486,0.01576816920963075,0.0072851452266612824,0.01851783273607136,0.001214213126105423,0.017575357511337143,0.0,0.020803794216387922,0.0035714026331588504,0.015871856714293385,0.0021688194087758827,0.005546142148155736,0.07250306366582687,0.0006947062766397846,0.0006871883843485201,0.0014378956022749634,0.0020944722067720743,0.00652151288336116,1.5816738310746947e-05,0.024333408460938847,0.0013275416192208322,0.001178788747023892,0.01193663695856881,0.007928582428472197,0.008103825443379837,0.006424367491850303,0.01418736387096981,0.008476436419709245,0.0026776544189058902,0.003839373348537575,1.5922148057297523e-06,0.00405963554847088,0.009157635456718709,0.010135119411020006,0.003952369538696615,0.012319052673976334,0.01999433559827532,0.0009833633377398692,0.0021113061829335115,0.01830173000090971,0.018536149130428618,0.005529909732309746,0.0,0.0021114664979146906,0.009938304826017265,0.011422545459038683,0.003779805135929974,0.013044743695967748,0.0038165544266100014,0.001855941863449683,0.007162069683966553,0.005621780109852074,0.0004952205389436379,0.007069450530293237,3.015003308708849e-05,0.003072107023868119,0.0005822876876838771,0.00145516912674838,0.000693520485172764,0.0065052198331377546,0.014756960474885556,0.0020073498082930647,0.002041848544545034,0.009873295494986887,0.017996187544185045,0.00028574542110689513,0.0,0.0019052803461069594,0.0008545610114914264,0.000706222772528699,0.00415454880630072,0.006560836702610676,0.010178696699122247,0.024934416967018074,0.04123066350579875,0.014370253539105477,0.010803157462251687,0.023871942172406846,0.0,0.018858865655779888,0.021742994240126153,0.02175911260516515,0.01860790657506572,0.0282502391381179,0.12138544475140822,0.0003277278011856974,5.743292225762755e-05,0.00439712558808135,0.0014522003990150298,0.0004561670342405507,0.0,0.004624147864641005,0.017066542692303056,0.0018213306413603688,0.007623916532270989,0.0018544532187708639,0.001415909920091961,0.00013880851004273068,0.0001294513543614614,0.0004537149271935637,0.00013382952082229788,0.0001022460430178399,4.172523197316592e-06,0.0006825432638149923,0.0003132456085321299,0.00015638847890554156,0.0013037388903875363,5.4665307542136586e-05,0.008620144553294956,5.6558109703181844e-05,5.218570570410604e-05,0.0002007636428535663,0.0004148117602666397,1.7229112493956905e-06,5.94926656216109e-06,0.00190896698828275,0.00019762365616267654,2.829927110072776e-06,0.0007813072790372718,0.0013681200904809194,5528
0.05743836179910937,0.014170765013377684,0.005297773473901331,0.01275858805737407,0.0014078514280669576,0.01142508833291935,3.9472226688466026e-07,0.011265009268789762,0.002872445892346795,0.01497931440969066,0.0037002855657217453,0.0032300143371822103,0.027483495760209586,0.00012253937949622358,0.0008630543762365848,0.0008665266011024091,0.001582970639934327,0.006919475811269856,0.0,0.031789760644643464,0.0008595678910588417,0.00015378890287720372,0.0035551611983493585,0.004799920461929164,0.02951544488821516,0.014120388326191483,0.030460295711896714,0.004297330173137069,0.007764419170846971,0.010801820094003392,9.657037449965722e-05,0.004448438622361109,0.018039712801616137,0.01061582350576395,0.007933462870707116,0.022588651545854432,0.07983258817002879,0.003291941851418986,0.0017211373284008868,0.025423998311382902,0.01597305954858736,0.03300649579698587,0.00041544273031226636,0.0022988158862288265,0.007749716697108,0.016209973491197217,0.008955687739138586,0.02248030195787438,0.008017899776899458,0.005468268496725032,0.005934658506167121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022761693732837467,0.0,0.0,0.0,0.0,0.0005863883199744104,0.0,0.0,0.0,0.0,0.0,0.0,0.012762220178297793,0.011472047683978583,0.024375541541682987,0.015331285494208024,0.00391029022723054,0.012381242761794751,0.0,0.036285891021010035,0.02213040808366724,0.03072147451101035,0.008392529718306601,0.021098269280144723,0.10510519425301511,0.00033131168542328187,0.00010302501719878067,0.0022521641043818427,0.0010506116229292858,0.0020686633855093476,0.0,0.004742137285637779,0.013523759732229067,0.0026535819924246593,0.00959028697388361,0.0035340492632527274,0.0016143523221904689,4.2002809431650465e-05,7.034491153929457e-05,0.00041502444143145004,0.00014156325078688842,0.00025373519569361387,0.0,0.0014337941938116702,0.0001717174143672831,0.0005858794564578957,0.0018063912532986135,2.6980052871636918e-05,0.005496030019406724,7.999718841117036e-05,0.00011204067650083237,0.00039313127612095175,0.00014658202739547995,3.4338972320503705e-06,1.2889058095924385e-07,0.0037222955695773996,4.12594996868874e-06,2.810120227078262e-05,0.0009587860023140185,0.00032499578690876077,6924
0.05129968977314545,0.017275529585636062,0.005952769370927159,0.02445247318504727,0.003047521774514024,0.017643809753592293,4.8250041388447976e-06,0.011925233247037538,0.001905001703275372,0.018067580830336282,0.0014024895919287194,0.002431746420283156,0.0570743488973996,0.0001742156577126235,0.00046651531454743023,0.000754888567785892,0.0012039889186977971,0.004387300773120046,3.742146966655327e-06,0.019024123754551252,0.0011628575900690427,0.0006537176118544791,0.003592738026525026,0.007186904365515491,0.019319525028159514,0.00826795095717054,0.015271116914963854,0.00398034342194194,0.0026552739383090863,0.005642597347170689,2.789268744451583e-06,0.003009826779291236,0.008100569503559885,0.008370902856523638,0.008204464428226109,0.017536235042483278,0.03605662382507896,0.0007790452454202284,0.0025548334510976825,0.015167998784282986,0.010735409295452608,0.011405458549838434,0.000546714615398294,0.002635900317348841,0.0034937036443253204,0.02824366174476172,0.0037075139553774147,0.01899770971192096,0.004517585402164975,0.002593707229081278,0.0041710194097799415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022497565929667486,0.0,0.0,0.0,0.0,3.90772893185406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010454975003285058,0.018880190104956947,0.04791087992526321,0.03654199804859461,0.0020554206848965614,0.01839156029162863,4.904015936992983e-05,0.043831113932127914,0.026559480364373843,0.04113373393135526,0.012982538368862774,0.03314507451499077,0.10898626951566528,0.00027012466961735625,0.00014058757668856505,0.0042373299637671405,0.0016277022564062504,0.0030987635517475917,3.462892006533083e-05,0.007506256520339393,0.029697303579028632,0.005651122103806191,0.007568870661707003,0.003921166211564161,0.0009589100809730133,0.00021839244391843647,8.974535813633229e-05,0.0003231365784832972,0.00014887023341425876,0.00020418325640996808,1.49601381951904e-06,0.000980464663319374,6.455511918513823e-05,0.0005892250218094147,0.0005727210854548974,1.4889193297876187e-05,0.0065869446337297995,7.027910436774246e-05,0.00010390524887928993,0.00028131857282308304,0.00022886481707811565,2.8361920612458175e-05,0.0,0.0026357463525202877,2.3701404863541823e-05,3.099823592186071e-05,0.0008996500088491394,0.0006683740405573788,2520
0.05651002545399855,0.022395994603220927,0.005085621670270472,0.022535141020695107,0.002202476738496589,0.019761885737108367,6.618923361525031e-05,0.014486453666330456,0.003568424180155656,0.0178633940766912,0.0016961750587369425,0.0038953649656475434,0.06553340313107875,0.00014270660084635982,0.0012554624094384393,0.0002994212004700039,0.0010191186288555354,0.00539191393848847,0.0,0.019421974928962513,0.0010997665945566381,0.0006801535092236268,0.003430895347127017,0.005277027646811757,0.020116787216550587,0.008139524482373374,0.016699874487118155,0.002639442583261831,0.003009188916249122,0.0050994041879740964,7.225668750701246e-06,0.0026064728996402354,0.01205457724858288,0.008796654625574355,0.008462076592315699,0.014658542672874203,0.03480073991636569,0.0008823029186576896,0.00240618775063936,0.016703349951776053,0.008403023085651603,0.011978306639732416,0.00025683590911133067,0.003107471164333034,0.003083663396626041,0.019242577145112027,0.004520658101664459,0.015320768135445764,0.003619964858493036,0.0015912277511365288,0.003068039380087498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02307699081817797,0.0,0.0,0.0,0.0,0.00020430278474547757,0.0,0.0,0.0,0.0,0.0,0.0,0.009611783754391508,0.01974134654291291,0.05498184736063966,0.037271165944607526,0.005508803669867425,0.019608224345969982,4.6017767211069994e-05,0.03423279391306425,0.030264576221698956,0.04792254392608735,0.011464062895161642,0.03390030537598206,0.10241291381434035,0.00022541542313700614,2.8091540486551435e-05,0.00583280274395932,0.0016160443813059394,0.0031851916522448085,1.5730289386277298e-05,0.006130239762537964,0.018822598423613585,0.004766837585651518,0.005774894878122044,0.004091586517317668,0.0007964594981016438,0.00027365948293258177,5.409403556838477e-05,0.0002990700384464068,0.00018214362327591597,0.00026427883592661743,0.0,0.00044414036994830684,9.610288673717462e-05,0.00041588598060388217,0.0004283543788588617,2.471635738616342e-05,0.006162447946949404,5.3585595622312555e-05,0.00013007050022657875,0.00025605901117004904,0.0004484707561395156,1.2559064977976558e-05,0.0,0.0019246008006564958,9.369130791946982e-05,2.8863466104649328e-05,0.0005093112550151448,0.001470444447887775,2311
0.046516059886453014,0.02125379898740689,0.0057497815196310776,0.023590211852606558,0.001467415859429143,0.014396882171160684,2.9791140225817294e-07,0.012631353338426124,0.005187775109430042,0.022213326492649097,0.0020963490478087027,0.003307904865968201,0.06783377398506957,0.00012072491190671226,0.0006801985333945816,0.000706130701438504,0.0015504802681419812,0.003032226726618991,0.0,0.021656509961249813,0.0015862464318692007,0.0006897141119346902,0.0041761864440745195,0.005429954159008608,0.019781593127845498,0.00807138072848421,0.014489218882267526,0.00520407534557703,0.003579453937601313,0.01171517564238486,0.0,0.002932853966479772,0.01056169414121353,0.010807304812748556,0.007272040255456568,0.024426555084700638,0.04060840919251476,0.0011325800885332177,0.0027082667742464915,0.01640837458076192,0.008519161538521966,0.013736737973371495,5.745624933497499e-05,0.004125770330283105,0.0033416615152437328,0.030690106004463636,0.0036721135542412816,0.013210647102167702,0.006355411078209248,0.0024548673591842703,0.003487660338668787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016705962925478282,0.0,0.0,0.0,0.0,0.00025401331252686223,0.0,0.0,0.0,0.0,0.0,0.0,0.00884525700873955,0.022953702253049397,0.04038814377351452,0.03278807078122311,0.0027630022852252146,0.022608816297031178,3.6814586154025596e-05,0.04597231357587772,0.025599138435058604,0.04427112848972025,0.014089868779877834,0.0259750041494243,0.09516321022407759,0.00020349986088685876,0.00045402588659665014,0.0032245733959536753,0.0017328657601634124,0.0027826086951792703,0.0,0.005678248096661717,0.018039193537743314,0.0020159095567015856,0.007688305428688972,0.004374370500587517,0.0012191339652018243,0.0002784917428301529,9.501962041900447e-05,0.00020173933528508964,0.00016944027787351115,0.00027735626670665283,3.0449894121709447e-07,0.0008037607147210149,0.0002167315104069966,0.00043038548710444893,0.0019285097510056556,1.7981819661931264e-05,0.008949005861363116,9.390298286517785e-05,7.699491835743132e-05,0.00022701737049314263,0.0003136766568262092,4.568904216667483e-06,0.0,0.0028910377261378746,5.2719095461119364e-05,2.26444956206773e-05,0.0010628048261867257,0.0008348516945880684,2854
0.040843970673846416,0.01973316362243768,0.004373452894499244,0.018511142691370733,0.0024407049775894353,0.020343315880459564,1.2902664243870739e-06,0.013748317255924155,0.0027491826946462092,0.01704320938253091,0.001248647227350745,0.0019807686294983366,0.06257078562525324,0.00021340484184718283,0.0005417252212536123,0.0006390538986678295,0.0014000101789845179,0.004998323001100664,4.537779330435239e-06,0.01961320910480561,0.00017713344346061464,0.0006077446244135351,0.005240887685609213,0.0077822300287366235,0.02256922853479605,0.007896005124745446,0.01693744226027307,0.003869243126734131,0.003773546277315526,0.004913020744701177,2.47082565164797e-06,0.002938444683958702,0.009615716732989757,0.009190119988971644,0.009091050378153212,0.024179875914249683,0.04156789340348199,0.0007462332380549163,0.0035676199602629162,0.01856676998564393,0.01053368099963978,0.01437528681770276,2.98417408454871e-05,0.004027533281844892,0.002666481121270565,0.026530002582324814,0.005505180579527567,0.013454680185010039,0.005884437166965411,0.0019919525339532314,0.0036365742545081932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01867017878277316,0.0,0.0,0.0,0.0,0.0001171644905400849,0.0,0.0,0.0,0.0,0.0,0.0,0.010693364937590244,0.020254104743418967,0.04259500997996305,0.03578774755887478,0.007217980956218564,0.022424455278851622,6.288718613799531e-05,0.04982028889407894,0.024602446288948806,0.04328543313322819,0.010834466636649063,0.028906460007142136,0.10854169408114712,0.00021158769628292352,0.00013634589689189402,0.003890883456255557,0.002103288030136601,0.0017097037208384587,3.0172708281953316e-05,0.006088023803538871,0.018190664528698303,0.0022959704539432307,0.009055344016854178,0.0037667959747757613,0.0009967614495293702,0.00045447623459528926,7.812346155124927e-05,0.0004488518445829371,0.0003033825149317639,0.00040742786415536177,1.8949527776967993e-06,0.0005833143734391547,9.261241346514937e-05,0.0005406608308447175,0.000640634985468392,4.199626853000355e-05,0.00422506146520977,7.666468038906992e-05,3.675276290332502e-05,0.00024555459034096983,0.00028516283983220133,3.835196431087547e-05,0.0,0.002615435867354399,0.00013562942321864314,5.534569761631807e-05,0.0007056472004570765,0.0008312489988186069,3237
0.04328792312796929,0.02155299337366869,0.008195805489512764,0.016238535262839,0.0015718835805272077,0.02004590115843416,2.464632393811173e-06,0.011217425343679832,0.0026184172830496055,0.01857394681987626,0.0016059388260313073,0.0025604810480498296,0.048716104052875,4.545559202998153e-05,0.00045464134192935103,0.0003841377618537438,0.0008166911644534077,0.005051211109914439,0.0,0.015225699061080783,0.0009609852900846025,0.0002769989215853583,0.0037954491921943457,0.004344699312172862,0.020440960035596062,0.007632989250940871,0.013646546584565046,0.002592513339207269,0.005387418615683827,0.007236852375635636,6.503598756781501e-06,0.0037663219368174812,0.00838101858291017,0.008432357260407045,0.00531549085901777,0.024114922552182335,0.052040315314158536,0.00041179979299069255,0.0035273446109969735,0.013067723326850205,0.011349391518272436,0.010586639602511962,0.00043828096515433795,0.0030400472190429957,0.005536321642825842,0.024802564620349993,0.005049414240646756,0.015023694193672969,0.004658206000073612,0.0011092804089800712,0.0036277382293242472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016011867290331813,0.0,0.0,0.0,0.0,6.657602905490946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008744368003385428,0.020258297531171462,0.04873159367942714,0.030997323968958646,0.004448617552657731,0.020733116252738586,9.549187284008468e-05,0.03676200692055043,0.02160015419974056,0.040687478470104066,0.007344858097279581,0.03568185528043292,0.13162316532955054,0.0003846795718695519,0.00035491719744007357,0.009019715601646279,0.002223619105598764,0.0021496538741795747,0.00013337152137154627,0.007222268228018306,0.0339209053802945,0.006309254446457686,0.006049529390777404,0.0031928686064214428,0.001081424467357603,0.0002452004463160538,9.287715117775623e-05,0.00023317747598126015,1.9554465011820573e-05,0.00017545658517418582,0.0,0.00184803059563742,0.0002933029805057328,0.00039227693711176665,0.0013519460410676368,0.0,0.006250762522248637,3.697644120168882e-05,7.994523117118936e-05,0.00019464263412038857,0.0003402949322851179,7.180036833366e-06,0.0,0.0020250159956879776,8.743872229186011e-05,3.7339843640532016e-05,0.0005876689861161014,0.0011054886829852304,2610
0.04785746265105423,0.026596948580688368,0.006722015582078669,0.01979142907437025,0.001498583500997265,0.018299740219280484,2.9385793348583484e-06,0.013786387533148132,0.003297879063703842,0.01992951957575734,0.0012148814234201266,0.0024597309563163215,0.06690073434861674,0.0002772772750685411,0.0006431213527410496,0.0002659139705129559,0.0015240280900260977,0.00744217837223846,4.699104614700329e-06,0.014434533705173492,0.00021932387309463045,0.00024264132280749456,0.0031973919717423914,0.0021617468071694623,0.022979944476902294,0.005553653985314104,0.011084911808782889,0.002985921340871343,0.005326720361362578,0.00851364417355136,0.0,0.002970183714430996,0.011570305813727644,0.008248134648340264,0.005348051506717024,0.021760025480981493,0.046798795898035934,0.0008674698245583024,0.003027810920732563,0.012990382855251933,0.006982878789895802,0.009725753198160499,0.0002639227172309078,0.004328327066696997,0.0040275695392716455,0.026206094886398277,0.004824929570277686,0.008219513811391743,0.003279001017516113,0.0015402680777707439,0.0036689417608541043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016829291898678534,0.0,0.0,0.0,0.0,0.000303988838383983,0.0,0.0,0.0,0.0,0.0,0.0,0.008751941508949965,0.026699099464896108,0.045400750650424676,0.03426693307660825,0.003670862112355429,0.020010584647095448,6.799667158953537e-05,0.031508634497554075,0.025443479078001256,0.0460711294050655,0.007469268972619521,0.032184301154287755,0.12889796395010014,0.00015699414584072929,0.0001393547351020462,0.009028895985007251,0.002445804567218876,0.0023993896538002054,0.0,0.006620536655470477,0.020661514415548893,0.005253253935639104,0.005543857016679981,0.0036887337401645746,0.0009945217995129768,0.00029787196171497833,4.810419114078996e-05,0.0002706740543730971,9.824087868977675e-05,0.00019021323069849587,7.646170040101613e-07,0.0011579808935244802,0.00023797160399047592,0.00041839318676248837,0.0015396003326205675,1.3157227643531403e-05,0.004211074882014715,1.6700326510065515e-05,8.60783215540046e-05,0.00040192514631042035,0.00038297585879605735,2.5837366477785673e-05,0.0,0.0020221391913710822,0.00010366631765808534,8.53973134518111e-05,0.0008482939254701324,0.0011695924166465034,2401
0.051850436014310664,0.022052732415874764,0.006966262849838432,0.01739625305798589,0.0017102907713069035,0.018964617388607306,3.6680771594966988e-06,0.013511103344338547,0.003646838345712653,0.017194258971706646,0.0018964445497859014,0.004001003808306383,0.07379279487472361,0.0002216207900237391,0.00039253416231931017,0.0005630617641383516,0.0005576901121633229,0.007514893627303559,0.0,0.021538815446794243,0.0007401267340693011,0.0008960707548984739,0.00467578440243566,0.004212035608055159,0.026507806334417978,0.008149492367625528,0.014623451588121056,0.00437234990150712,0.0051023218331580035,0.009556341871102369,0.0,0.0033514890897031278,0.012726366578879766,0.015377378862073922,0.008305817977801106,0.02852761456194996,0.038695697626710164,0.0008861423908859657,0.002213829396442207,0.011587986150903173,0.008111091889691068,0.010846014222135214,0.00011343368217421959,0.005446429098885016,0.004490647120888525,0.02943444532948753,0.0034256231939619208,0.010429324908549125,0.005650631302238246,0.0012932893684267015,0.0031556507498270085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014122017221089562,0.0,0.0,0.0,0.0,0.00015857085829965498,0.0,0.0,0.0,0.0,0.0,0.0,0.009710271794807305,0.024607681316741677,0.03937216449398527,0.029892775661780197,0.0026205694302115744,0.020911058988711193,3.265691129789864e-05,0.04052083441753894,0.016380298244112877,0.039427994084539966,0.008653046889927369,0.027417729104450648,0.10409689129182476,0.0001630137330271171,0.00011215539900333547,0.0049810014011009976,0.0021895856115217954,0.001926694387316533,0.0,0.005343066953683955,0.020015076829655257,0.00418260723944319,0.008651266259660497,0.004137654595931107,0.002119095899471682,0.00019572232500490331,0.0001025599171769096,0.00027683565171568225,0.00014300631022279154,0.00031643717818910006,0.0,0.0014484653570269322,0.00033754850960962795,0.0006927762914550784,0.002446080710581992,6.670440520743174e-05,0.00946127492678522,1.979050098587181e-05,5.4222997982089475e-05,0.00022500900497755686,0.0003968834508379618,7.945001970936886e-05,0.0,0.003550089229959438,4.763281614939121e-05,0.0,0.0006535777805458166,0.001060148327338167,2944
