run,fold,test_bases,RF
D_incremental_D_,0,[0],0.6793128131710809
D_incremental_D_,1,[1],0.5763546798029556
D_incremental_D_,2,[2],0.20099973691133913
D_incremental_D_,3,[3],0.7933966983491746
D_incremental_D_,4,[4],0.6396879570941004
D_incremental_D_,5,[5],0.35798151386460153
D_incremental_D_,6,[6],0.44020838266635093
D_incremental_D_,7,[7],0.409629044988161
D_incremental_D_,8,[8],0.5588014981273408
D_incremental_D_,9,[9],0.47039159503342887
D_incremental_D_,10,[10],0.6139374668786434
D_incremental_D_,11,[11],0.3640209007215725
