run,fold,test_bases,RF
D_incremental_D_,0,[0],0.49073499142732224
D_incremental_D_,1,[1],0.7357906638429906
D_incremental_D_,2,[2],0.4618080519322183
D_incremental_D_,3,[3],0.695453731671661
D_incremental_D_,4,[4],0.4246471115449221
D_incremental_D_,5,[5],0.5390095223853296
D_incremental_D_,6,[6],0.37775509672600865
D_incremental_D_,7,[7],0.5770782389117959
D_incremental_D_,8,[8],0.4551948494809711
D_incremental_D_,9,[9],0.4805669639478989
D_incremental_D_,10,[10],0.5380506334231165
D_incremental_D_,11,[11],0.6473927537070947
