feature,feature_importance_mdi
score_angle_2_3,0.13172734469484398
score_angle_1_3,0.12136985208098114
score_angle_2_1,0.10828654784836617
score_angle_1_1,0.1015289809702204
score_angle_1_2,0.09588980139433213
score_angle_2_2,0.07525417140180239
angle_2_2__SD,0.05165000029815481
angle_2_1__SD,0.04700064221112613
angle_2_1__mean,0.037969660434215395
angle_2_2__trev,0.026903075583221494
angle_2_2__mean,0.026632283659600568
angle_2_3__trev,0.020037845188196842
angle_2_1,0.01632305421888148
angle_2_2__embedding_dist,0.016194665194699816
angle_2_2__forecast_error,0.01585063105741708
angle_2_2__high_fluctuation,0.012864417921790612
angle_2_3__SD,0.01201040571002743
angle_2_2__mode_5,0.00637126158855378
angle_2_1__trev,0.005284698736172787
angle_2_1__high_fluctuation,0.005218289564278434
angle_2_2__mode_10,0.004220815802976474
angle_2_2,0.004049817818737214
angle_2_2__acf_timescale,0.0029584128992275922
angle_2_1__entropy_pairs,0.0026307907385927838
angle_2_2__stretch_decreasing,0.002460096406820726
angle_2_1__embedding_dist,0.002432230451920428
angle_2_3__embedding_dist,0.002193515286695692
angle_1_3__mean,0.0021569522651170786
angle_1_3__trev,0.0021262323613409
angle_2_1__stretch_high,0.0019218864602768007
angle_2_2__ami_timescale,0.0018834071626615025
angle_2_3__stretch_high,0.0017725842200331952
angle_2_3__mean,0.0017658927504487765
angle_2_1__forecast_error,0.0016933021635686268
angle_1_2__mean,0.0015385305272481086
angle_1_3__SD,0.0013760811721014285
angle_1_3__embedding_dist,0.0013574901205620036
angle_1_3__mode_10,0.0013506109820219324
angle_2_2__whiten_timescale,0.0012053538970321458
angle_2_1__stretch_decreasing,0.0011107001135264366
angle_2_2__entropy_pairs,0.0010972366748444723
angle_2_2__outlier_timing_neg,0.0008076775761334827
angle_2_1__periodicity,0.0007741893880933819
angle_2_3__stretch_decreasing,0.000767866661891142
angle_1_3__high_fluctuation,0.0007413199884971905
angle_2_3__mode_10,0.0006861046557388453
angle_2_1__mode_5,0.0006163198107973712
angle_2_2__centroid_freq,0.0005989058375864017
angle_2_2__stretch_high,0.0005825066018224983
angle_1_1__mean,0.0005770595184168287
angle_2_2__ami2,0.0005654037223503765
angle_1_2__SD,0.0005445130065643687
angle_1_1__embedding_dist,0.00048781273370946803
angle_1_2__stretch_decreasing,0.0004752035476824682
angle_1_1__mode_5,0.0004605553520362973
angle_1_3__mode_5,0.00045913806801765997
angle_1_1__ami2,0.0004571078931892019
angle_1_3__stretch_high,0.00041079054074985393
angle_2_1__outlier_timing_pos,0.0004077853348400811
angle_2_2__outlier_timing_pos,0.000407423696790909
angle_2_3__entropy_pairs,0.00039667271244223215
angle_1_3__entropy_pairs,0.00038656740333707136
angle_2_3__outlier_timing_pos,0.00037431125457064256
angle_1_1__stretch_decreasing,0.00036788315959236303
angle_1_1__high_fluctuation,0.00036018209887938847
angle_2_1__centroid_freq,0.0003351375074098453
angle_2_3__ami_timescale,0.00033315040145232797
angle_1_3__forecast_error,0.0003188644953857617
angle_1_1,0.0003038141879880244
angle_1_2__outlier_timing_pos,0.0003024435103549435
angle_1_1__mode_10,0.00030002852178894607
angle_1_3__outlier_timing_pos,0.0002704255545577447
angle_2_1__transition_matrix,0.0002621305132477332
angle_2_2__acf_first_min,0.00026032143251545795
angle_2_1__mode_10,0.000253935159876156
angle_1_3__centroid_freq,0.0002446017769637058
angle_1_2__centroid_freq,0.00024180593760680718
angle_1_2__ami2,0.00023230492011294798
angle_2_2__low_freq_power,0.00023210594391564885
angle_1_3,0.0002317314664997377
angle_1_2__whiten_timescale,0.00022921375338712442
angle_2_3__high_fluctuation,0.0002142006444904766
angle_1_3__outlier_timing_neg,0.00020907353108904134
angle_1_3__acf_timescale,0.00019973143245550942
angle_2_2__periodicity,0.00019822843584800802
angle_2_3__outlier_timing_neg,0.00019449844450392638
angle_2_1__acf_first_min,0.00018562230698127282
angle_2_1__acf_timescale,0.000183508770788383
angle_1_2__high_fluctuation,0.00017200814317732478
angle_1_2__trev,0.00017148558250462752
angle_1_2__stretch_high,0.0001678607984976383
angle_1_1__trev,0.00016207454073843784
angle_2_1__whiten_timescale,0.00015962054951727063
angle_1_1__SD,0.0001497084955058574
angle_1_1__stretch_high,0.00014018116729797738
angle_2_3,0.00012928678666858723
angle_2_1__low_freq_power,0.0001285539058291873
angle_1_2__embedding_dist,0.00012074591400992678
angle_1_2,0.00011981379760758515
angle_2_1__outlier_timing_neg,0.00011866552207082394
angle_1_3__ami2,0.00011429342578914815
angle_2_1__ami2,0.00010901018893334233
angle_1_3__stretch_decreasing,0.00010441648607400186
angle_2_3__acf_first_min,9.016508790917151e-05
angle_1_3__acf_first_min,8.674339799747452e-05
