run,fold,test_bases,n_train_samples,n_test_samples,n_features_common_train,n_features_after_nan_train
occ,0,"[0, 2]",7308,2408,442,271
occ,1,"[0, 3]",6656,3060,442,271
occ,2,"[0, 4]",7309,2407,442,271
occ,3,"[0, 5]",7375,2341,442,271
occ,4,"[0, 6]",7324,2392,442,271
occ,5,"[1, 2]",5991,3725,442,271
occ,6,"[1, 3]",5339,4377,442,271
occ,7,"[1, 4]",5992,3724,442,271
occ,8,"[1, 5]",6058,3658,442,271
occ,9,"[1, 6]",6007,3709,442,271
