run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.6078818055367236
D_recorrente_D_,1,[1],0.2968076041257476
D_recorrente_D_,2,[2],0.4069579244457847
D_recorrente_D_,3,[3],0.18568479078282935
D_recorrente_D_,4,[4],0.07542120298816335
D_recorrente_D_,5,[5],0.28731128561589925
D_recorrente_D_,6,[6],0.12278899825938486
D_recorrente_D_,7,[7],0.3847448047534452
D_recorrente_D_,8,[8],0.17891592664010506
D_recorrente_D_,9,[9],0.24545439413999984
D_recorrente_D_,10,[10],0.3112706712197906
D_recorrente_D_,11,[11],0.27514739082386924
