RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8462132172026877,0.624100332691664,0.6939677733573999,0.8081653293941244,0.824586487126215,0.7514088645396185,0.7889958572541695,0.7059556294189225,0.5665308468819628,0.6214504106377995,0.5006629697116411,0.7373138483002929,0.8667174636404216,ward
