run,fold,test_bases,RF
pamap2D,0,[0],0.8193358758047071
pamap2D,1,[1],0.7903917860250341
pamap2D,2,[2],0.8931227032997817
pamap2D,3,[3],0.8407045596999367
pamap2D,4,[4],0.7967033618134831
pamap2D,5,[5],0.8503738820413677
pamap2D,6,[6],0.885761825614099
pamap2D,7,[7],0.9363339317181789
