feature,feature_importance_mdi
S1_Light,0.19835111692591412
S5_CO2_Slope,0.11418341199462793
S2_Light,0.11013592107728915
S1_Sound,0.07692044555399774
S2_Sound,0.07675458903342293
S3_Light,0.07188862382366913
S3_Sound,0.060712655543609294
S2_Temp,0.0505071710504656
score_S2_Light,0.04794567876250739
S5_CO2,0.03734810677854791
S1_Temp,0.029073726050874323
S3_Temp,0.025928471159276656
S7_PIR,0.023574579246527807
S4_Light,0.018262913270679533
score_S1_Light,0.01676252164069892
S4_Temp,0.01403236470549061
hour,0.011118326537326313
S6_PIR,0.007489802919728742
S4_Sound,0.005964514759889374
score_S1_Temp,0.003045059165456715
score_S4_Sound,0.0
score_S7_PIR,0.0
score_S6_PIR,0.0
score_S5_CO2_Slope,0.0
score_S5_CO2,0.0
score_S4_Temp,0.0
score_S3_Sound,0.0
score_S4_Light,0.0
score_S3_Temp,0.0
score_S3_Light,0.0
score_S2_Temp,0.0
score_S2_Sound,0.0
score_S1_Sound,0.0
score_hour,0.0
