fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,drift,HDDMWeighted,0.0029628481715917587,1.3183322437107563,0.12906388193368912,0.045186882838606834,1.495545856654644,7603,2526,0.0169753889167025,0.01788871054576676,0.0
1,drift,HDDMWeighted,0.002914978191256523,1.2958758939057589,0.11940656416118145,0.05315675213932991,1.4713541883975267,6951,3178,0.017178328896731616,0.016726479590726845,0.0
2,drift,HDDMWeighted,0.002888735383749008,1.2935174331068993,0.1287826281040907,0.04474252089858055,1.4699313174933195,7604,2525,0.01693616887218447,0.017719810256863585,0.0
3,drift,HDDMWeighted,0.0029231123626232147,1.297214264050126,0.13324589654803276,0.044597405940294266,1.4779806789010763,7670,2459,0.01737234635567572,0.018136399325048503,0.0
4,drift,HDDMWeighted,0.0028504282236099243,1.2869364004582167,0.12908374331891537,0.04440113715827465,1.4632717091590166,7619,2510,0.016942347200277645,0.017689696078993886,0.0
5,drift,HDDMWeighted,0.00272267684340477,1.281403811648488,0.11077994294464588,0.06152915954589844,1.4564355909824371,6286,3843,0.01762328077388576,0.016010710264350362,0.0
6,drift,HDDMWeighted,0.002655930817127228,1.2835339345037937,0.1025952696800232,0.07015302777290344,1.4589381627738476,5634,4495,0.01821002301739851,0.015606902730345594,0.0
7,drift,HDDMWeighted,0.0028183888643980026,1.289987064898014,0.1137162335216999,0.06268874555826187,1.4692104328423738,6287,3842,0.018087519249514857,0.016316695876694917,0.0
8,drift,HDDMWeighted,0.0027178041636943817,1.2824439723044634,0.11198421940207481,0.06082231551408768,1.4579683113843203,6353,3776,0.017626982433822574,0.016107604744196948,0.0
9,drift,HDDMWeighted,0.002718515694141388,1.2781455479562283,0.11122034303843975,0.061409153044223785,1.4534935597330332,6302,3827,0.017648420031488376,0.01604629031727823,0.0
