RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9518468997504452,0.7609690185110356,0.6095620102171653,0.9367064758563266,0.8327703280094407,0.8656090784596943,0.8179055717121657,0.7793962160706427,pamap2D
