RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9238524251802043,0.8402648923899592,0.8259021087921188,0.911523754315276,0.6519151448465925,0.7097194320434362,0.757980205979421,0.8423876632690254,pamap2D
