scenario,detector,n_folds,t_fit_scaler_total_s,t_deteccao_total_s,t_extracao_treino_total_s,t_extracao_teste_total_s,t_catch22_extracao_unica_s,t_total_extracao_todos_folds_s,t_total_extracao_mean_s,t_total_extracao_std_s,t_por_amostra_treino_ms_mean,t_por_amostra_teste_ms_mean
catch24_drift,GeometricMovingAverage,10,0.31729251332581043,205.79314257390797,30.220435047522187,3.344449896365404,2906.066698882729,3145.74201891385,23.967532003112137,0.10116942425093049,0.005848962278687983,0.005823431127879858
