feature,feature_importance_mdi
waist_gyro_x__mean,0.08414283179583648
score_waist_acc_z,0.07464941802419767
waist_acc_y__mean,0.06107771428944936
waist_acc_y__SD,0.0586020732824597
score_waist_gyro_x,0.05572780942102769
waist_gyro_y__SD,0.04459546669301756
waist_acc_y,0.04265219114850952
waist_gyro_x__SD,0.04182364002404003
score_waist_acc_x,0.04027643623938367
waist_gyro_x,0.03967221586017594
waist_acc_x__SD,0.030825699430474897
waist_acc_z__SD,0.024027050285328932
waist_acc_y__low_freq_power,0.02286877839179478
waist_acc_y__acf_timescale,0.018683969235864073
waist_acc_y__acf_first_min,0.017998618166365023
waist_acc_y__centroid_freq,0.016315016822909756
waist_acc_y__forecast_error,0.015845444341664922
waist_acc_z__mean,0.014232455472223907
waist_acc_y__ami2,0.013148039986507052
waist_acc_y__periodicity,0.01254390294601096
waist_acc_x__low_freq_power,0.01190308552231331
waist_acc_z,0.01187158265537335
waist_acc_x__high_fluctuation,0.011813247015862323
waist_acc_z__low_freq_power,0.010303010952768565
waist_acc_y__whiten_timescale,0.010154619353034522
waist_acc_y__ami_timescale,0.009555660171231642
waist_acc_x__forecast_error,0.009471997438234006
waist_acc_y__high_fluctuation,0.009361006347197026
waist_acc_z__forecast_error,0.00887594026470235
waist_acc_z__acf_timescale,0.008073522809631717
waist_acc_y__entropy_pairs,0.008051469192283982
waist_gyro_y__high_fluctuation,0.008034614087584347
waist_acc_x__centroid_freq,0.007587591503118269
waist_acc_x__acf_timescale,0.007185732115935035
waist_acc_x__entropy_pairs,0.006436380580051726
waist_acc_z__whiten_timescale,0.005790156716111179
waist_acc_y__stretch_high,0.005657092752744047
waist_acc_y__transition_matrix,0.005221049389779557
waist_acc_y__rs_range,0.005020553032199516
waist_acc_x__ami2,0.004949878499750573
waist_gyro_x__low_freq_power,0.004885660975645061
waist_gyro_x__centroid_freq,0.004872013748741268
waist_gyro_x__high_fluctuation,0.004557769839939671
waist_gyro_x__entropy_pairs,0.004413882896872724
waist_gyro_x__acf_timescale,0.004402766835452085
waist_acc_y__embedding_dist,0.003985396880501948
waist_acc_y__mode_10,0.003742563078923973
waist_acc_y__dfa,0.0036146676665036663
waist_acc_z__entropy_pairs,0.003518825721517206
waist_acc_z__ami2,0.0032645316696497083
waist_gyro_y__acf_timescale,0.003188276335854148
waist_acc_z__centroid_freq,0.0029820229754662863
waist_acc_x,0.002963817039117713
waist_acc_x__mean,0.0028598114558200678
waist_gyro_x__forecast_error,0.0028051741974797232
waist_gyro_x__stretch_decreasing,0.0025755664811193146
waist_gyro_x__ami2,0.002539179789497817
waist_gyro_y__low_freq_power,0.0024816011462194115
waist_acc_x__whiten_timescale,0.00235970013051073
waist_gyro_x__embedding_dist,0.002291954102700818
waist_gyro_y__centroid_freq,0.002173876742611589
waist_gyro_y__mean,0.001902367347341374
waist_acc_x__ami_timescale,0.0018723281690329369
waist_gyro_y__forecast_error,0.0018448515439678827
waist_acc_y__mode_5,0.00181122341808256
waist_acc_z__embedding_dist,0.0017897411198780342
waist_acc_z__periodicity,0.0016631741940456852
waist_acc_z__transition_matrix,0.001602467641769404
waist_acc_x__acf_first_min,0.0015822984395576856
waist_acc_z__dfa,0.0014915045892404406
waist_acc_z__acf_first_min,0.001250778601267915
waist_acc_z__stretch_high,0.001145586588783656
score_waist_acc_y,0.0010253737037821517
waist_gyro_y__trev,0.0008789494773796149
waist_acc_x__transition_matrix,0.000878707708950747
waist_gyro_y__embedding_dist,0.000873471170853083
waist_gyro_x__acf_first_min,0.0008532157901575526
waist_acc_x__stretch_high,0.0008450545891594339
waist_gyro_y__stretch_high,0.0008009865729692818
waist_acc_z__trev,0.000760091769225144
waist_gyro_x__trev,0.0007578197807481416
waist_acc_z__rs_range,0.0007048660472783416
waist_acc_z__ami_timescale,0.0006541711041294705
waist_acc_z__stretch_decreasing,0.0005940574616405871
waist_gyro_y__whiten_timescale,0.0005450519611983971
waist_gyro_y__entropy_pairs,0.0005333581024543854
waist_acc_z__high_fluctuation,0.0005230679891345257
waist_gyro_x__whiten_timescale,0.00042433599015269396
waist_gyro_y__ami2,0.00038975095095072866
waist_acc_x__mode_5,0.00036787551444595186
waist_acc_y__trev,0.00036529596329459423
waist_gyro_y__ami_timescale,0.0003250932966899205
waist_gyro_x__ami_timescale,0.0003136892617603372
score_waist_gyro_y,0.0003053207893408532
waist_acc_x__embedding_dist,0.0002996413798173579
waist_gyro_y__acf_first_min,0.00023269493471468275
waist_gyro_y__rs_range,0.00022150747649820642
waist_gyro_x__stretch_high,0.00018764006053165067
waist_gyro_y__transition_matrix,0.00018651146949935036
waist_acc_x__periodicity,0.000178258135513519
waist_acc_x__dfa,0.00016802194887877416
waist_acc_x__stretch_decreasing,0.00014877509196377129
waist_gyro_x__periodicity,0.00013917062487168796
waist_acc_y__stretch_decreasing,0.00013013249917874598
waist_gyro_y__periodicity,0.00012413672193988936
waist_gyro_y,0.00011584392007527803
waist_acc_y__outlier_timing_pos,0.00010858210741043512
waist_acc_y__outlier_timing_neg,7.807182937068921e-05
waist_gyro_x__dfa,7.492269695274546e-05
waist_acc_x__rs_range,7.290653511407921e-05
waist_gyro_y__stretch_decreasing,6.549183657231827e-05
waist_acc_x__mode_10,4.464894168788356e-05
waist_gyro_y__dfa,3.4963448527215305e-05
waist_gyro_x__mode_5,3.4238679021295754e-05
waist_gyro_x__mode_10,2.640136163423528e-05
waist_acc_z__mode_5,2.38840851194618e-05
waist_gyro_x__outlier_timing_pos,1.9792602301832774e-05
waist_gyro_x__rs_range,1.8742176978338473e-05
waist_gyro_y__outlier_timing_pos,1.3714031590995044e-05
waist_acc_z__mode_10,1.3671819032243541e-05
waist_gyro_y__outlier_timing_neg,1.0002152598947113e-05
waist_acc_z__outlier_timing_pos,9.003195452610915e-06
waist_gyro_x__transition_matrix,8.97958477825111e-06
waist_gyro_x__outlier_timing_neg,7.4115004128824e-06
waist_acc_z__outlier_timing_neg,6.864609587930935e-06
waist_acc_x__trev,5.994950452845608e-06
waist_acc_x__outlier_timing_neg,2.947796629098932e-06
waist_gyro_y__mode_5,2.776906035483145e-06
waist_acc_x__outlier_timing_pos,1.2054349896968416e-06
waist_gyro_y__mode_10,4.988383082187711e-07
