fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24_drift,GeometricMovingAverage,0.036656009033322334,20.642070319503546,3.1761155743151903,0.34161965921521187,24.19646156206727,515316,58790,0.006163432872868668,0.005810846389100389,2906.066698882729
1,catch24_drift,GeometricMovingAverage,0.036060042679309845,20.497633412480354,2.9987038765102625,0.37545255571603775,23.907849887385964,511358,62748,0.005864196661654384,0.005983498369924743,2906.066698882729
2,catch24_drift,GeometricMovingAverage,0.037179134786129,20.525434454903007,3.0000786054879427,0.31253670901060104,23.87522890418768,520048,54058,0.005768849424453017,0.0057815070666802516,2906.066698882729
3,catch24_drift,GeometricMovingAverage,0.0355629026889801,20.50899963825941,2.9998991955071688,0.3486196603626013,23.89308139681816,514391,59715,0.005831943396185331,0.00583805845034918,2906.066698882729
4,catch24_drift,GeometricMovingAverage,0.029098182916641235,20.540612179785967,2.973319275304675,0.3484087362885475,23.89143837429583,513701,60405,0.0057880348204591295,0.005767879087634261,2906.066698882729
5,catch24_drift,GeometricMovingAverage,0.02974800020456314,20.588637413457036,3.0426743645220995,0.32405092380940914,23.985110701993108,518868,55238,0.005864062467760779,0.005866449252496636,2906.066698882729
6,catch24_drift,GeometricMovingAverage,0.023325184360146523,20.568273063749075,3.0039832144975662,0.3288220949470997,23.924403557553887,517154,56952,0.005808682161401761,0.005773670721785007,2906.066698882729
7,catch24_drift,GeometricMovingAverage,0.022111667320132256,20.59725529514253,2.9921489898115396,0.30939839966595173,23.920914351940155,518652,55454,0.00576908792371675,0.005579370282864207,2906.066698882729
8,catch24_drift,GeometricMovingAverage,0.03945782594382763,20.647654943168163,3.014040380716324,0.31350159272551537,24.01465474255383,519925,54181,0.005797067616899214,0.005786190596805437,2906.066698882729
9,catch24_drift,GeometricMovingAverage,0.02809356339275837,20.67657185345888,3.0194715708494186,0.34203956462442875,24.066176552325487,517541,56565,0.005834265441480808,0.006046841061158468,2906.066698882729
