run,fold,test_bases,n_train_samples,n_test_samples,n_features_common_train,n_features_after_nan_train
dados_mhealth,0,[0],332957,39382,24,24
dados_mhealth,1,[1],333633,38706,24,24
dados_mhealth,2,[2],334063,38276,24,24
dados_mhealth,3,[3],334292,38047,24,24
dados_mhealth,4,[4],335524,36815,24,24
dados_mhealth,5,[5],337925,34414,24,24
dados_mhealth,6,[6],335736,36603,24,24
dados_mhealth,7,[7],335811,36528,24,24
dados_mhealth,8,[8],334619,37720,24,24
dados_mhealth,9,[9],336491,35848,24,24
